Zona,Municípios,Telefone/Fax,Email,Endereço/Bairro,Cep
1ªZona,FORTALEZA(SEDE),8532112611/8532112614,ze001@tre-ce.jus.br,"RUA JAIME BENÉVOLO, 21 - FORUM ELEITORAL/Bairro: CENTRO",60050080
439,414
474,436
475,414
476,423
477,430
478,410
564,411
568,413
Zona,Municípios,Telefone/Fax,Email,Endereço/Bairro,Cep
3ªZona,FORTALEZA(SEDE),8532112621/8532112622,ze003@tre-ce.jus.br,"RUA JAIME BENÉVOLO, 21 - FORUM ELEITORAL/Bairro: CENTRO",60050080
Juiz(a) Eleitoral,Chefe de Cartorio
FLÁVIO VINICIUS BASTOS SOUSA,JULIANO VIANA RIBEIRO
Cód. Local,Zona/Municipio Local,Local,Endereço/Bairro,CEP,Aptos,Quant. Seções
2011,3ª Zona/FORTALEZA,"EEMTI RENATO BRAGA","AV. RUI BARBOSA, 2000/Bairro: ALDEOTA",60115221,2641,8
Seções,Aptos
405,330
406,353
407,345
408,333
409,320
563,319
569,323
573,318
Zona,Municípios,Telefone/Fax,Email,Endereço/Bairro,Cep
3ªZona,FORTALEZA(SEDE),8532112621/8532112622,ze003@tre-ce.jus.br,"RUA JAIME BENÉVOLO, 21 - FORUM ELEITORAL/Bairro: CENTRO",60050080
Juiz(a) Eleitoral,Chefe de Cartorio
FLÁVIO VINICIUS BASTOS SOUSA,JULIANO VIANA RIBEIRO
Cód. Local,Zona/Municipio Local,Local,Endereço/Bairro,CEP,Aptos,Quant. Seções
2020,3ª Zona/FORTALEZA,"CENTRO DE PASTORAL MARIA, MÃE DA IGREJA","RUA RODRIGUES JÚNIOR, 300/Bairro: CENTRO",60060000,996,5
Seções,Aptos
511,205
512,200
513,206
514,193
517,192
Zona,Municípios,Telefone/Fax,Email,Endereço/Bairro,Cep
3ªZona,FORTALEZA(SEDE),8532112621/8532112622,ze003@tre-ce.jus.br,"RUA JAIME BENÉVOLO, 21 - FORUM ELEITORAL/Bairro: CENTRO",60050080
Juiz(a) Eleitoral,Chefe de Cartorio
FLÁVIO VINICIUS BASTOS SOUSA,JULIANO VIANA RIBEIRO
Cód. Local,Zona/Municipio Local,Local,Endereço/Bairro,CEP,Aptos,Quant. Seções
2062,3ª Zona/FORTALEZA,"EEFM PARÓQUIA DA PAZ","RUA VISCONDE DE MAUÁ, 905/A/Bairro: MEIRELES",60125160,2147,6
Seções,Aptos
433,364
434,353
435,352
453,356
454,369
548,353
Zona,Municípios,Telefone/Fax,Email,Endereço/Bairro,Cep
3ªZona,FORTALEZA(SEDE),8532112621/8532112622,ze003@tre-ce.jus.br,"RUA JAIME BENÉVOLO, 21 - FORUM ELEITORAL/Bairro: CENTRO",60050080
Juiz(a) Eleitoral,Chefe de Cartorio
FLÁVIO VINICIUS BASTOS SOUSA,JULIANO VIANA RIBEIRO
Cód. Local,Zona/Municipio Local,Local,Endereço/Bairro,CEP,Aptos,Quant. Seções
2089,3ª Zona/FORTALEZA,"INSTITUTO CEARENSE DE EDUCAÇÃO DE SURDOS - ICES","AV. RUI BARBOSA, 1970/Bairro: ALDEOTA",60115221,1457,5
Seções,Aptos
440,284
441,289
442,307
443,297
444,280
Zona,Municípios,Telefone/Fax,Email,Endereço/Bairro,Cep
3ªZona,FORTALEZA(SEDE),8532112621/8532112622,ze003@tre-ce.jus.br,"RUA JAIME BENÉVOLO, 21 - FORUM ELEITORAL/Bairro: CENTRO",60050080
Juiz(a) Eleitoral,Chefe de Cartorio
FLÁVIO VINICIUS BASTOS SOUSA,JULIANO VIANA RIBEIRO
Cód. Local,Zona/Municipio Local,Local,Endereço/Bairro,CEP,Aptos,Quant. Seções
2208,3ª Zona/FORTALEZA,"COLÉGIO ANTARES (PRAIA DE IRACEMA)","RUA HISTORIADOR GUARINO ALVES, 95/Bairro: PRAIA DE IRACEMA",60060295,3837,13
Seções,Aptos
479,300
480,298
481,289
482,290
483,303
484,306
485,299
486,288
487,305
505,289
507,290
508,291
525,289
Zona,Municípios,Telefone/Fax,Email,Endereço/Bairro,Cep
3ªZona,FORTALEZA(SEDE),8532112621/8532112622,ze003@tre-ce.jus.br,"RUA JAIME BENÉVOLO, 21 - FORUM ELEITORAL/Bairro: CENTRO",60050080
Juiz(a) Eleitoral,Chefe de Cartorio
FLÁVIO VINICIUS BASTOS SOUSA,JULIANO VIANA RIBEIRO
Cód. Local,Zona/Municipio Local,Local,Endereço/Bairro,CEP,Aptos,Quant. Seções
2259,3ª Zona/FORTALEZA,"IDEAL CLUBE","AV. MONSENHOR TABOSA,  1381/Bairro: MEIRELES",60165011,3220,8
Seções,Aptos
499,407
500,409
501,403
502,405
503,410
504,394
515,396
516,396
Zona,Municípios,Telefone/Fax,Email,Endereço/Bairro,Cep
3ªZona,FORTALEZA(SEDE),8532112621/8532112622,ze003@tre-ce.jus.br,"RUA JAIME BENÉVOLO, 21 - FORUM ELEITORAL/Bairro: CENTRO",60050080
Juiz(a) Eleitoral,Chefe de Cartorio
FLÁVIO VINICIUS BASTOS SOUSA,JULIANO VIANA RIBEIRO
Cód. Local,Zona/Municipio Local,Local,Endereço/Bairro,CEP,Aptos,Quant. Seções
2348,3ª Zona/FORTALEZA,"FACULDADE ARI DE SÁ","AV. HERÁCLITO GRAÇA, 826/Bairro: CENTRO",60140060,4159,15
Seções,Aptos
223,268
224,276
225,263
422,268
423,267
424,274
425,281
426,278
427,280
428,286
429,344
430,279
431,275
432,262
540,258
Zona,Municípios,Telefone/Fax,Email,Endereço/Bairro,Cep
3ªZona,FORTALEZA(SEDE),8532112621/8532112622,ze003@tre-ce.jus.br,"RUA JAIME BENÉVOLO, 21 - FORUM ELEITORAL/Bairro: CENTRO",60050080
Juiz(a) Eleitoral,Chefe de Cartorio
FLÁVIO VINICIUS BASTOS SOUSA,JULIANO VIANA RIBEIRO
Cód. Local,Zona/Municipio Local,Local,Endereço/Bairro,CEP,Aptos,Quant. Seções
2380,3ª Zona/FORTALEZA,"EEFM CLÓVIS BEVILAQUA","AV. DOM MANUEL, 511/Bairro: CENTRO",60060090,1340,4
Seções,Aptos
229,341
230,342
231,330
567,327
Zona,Municípios,Telefone/Fax,Email,Endereço/Bairro,Cep
3ªZona,FORTALEZA(SEDE),8532112621/8532112622,ze003@tre-ce.jus.br,"RUA JAIME BENÉVOLO, 21 - FORUM ELEITORAL/Bairro: CENTRO",60050080
Juiz(a) Eleitoral,Chefe de Cartorio
FLÁVIO VINICIUS BASTOS SOUSA,JULIANO VIANA RIBEIRO
Cód. Local,Zona/Municipio Local,Local,Endereço/Bairro,CEP,Aptos,Quant. Seções
2402,3ª Zona/FORTALEZA,"COLÉGIO ESTADUAL JUSTINIANO DE SERPA","AV. SANTOS DUMONT, 56/Bairro: CENTRO",60150160,2895,16
Seções,Aptos
218,116
237,221
238,230
239,231
240,235
241,210
259,218
260,202
261,211
289,217
290,223
291,114
292,117
293,115
294,122
295,113
Zona,Municípios,Telefone/Fax,Email,Endereço/Bairro,Cep
3ªZona,FORTALEZA(SEDE),8532112621/8532112622,ze003@tre-ce.jus.br,"RUA JAIME BENÉVOLO, 21 - FORUM ELEITORAL/Bairro: CENTRO",60050080
Juiz(a) Eleitoral,Chefe de Cartorio
FLÁVIO VINICIUS BASTOS SOUSA,JULIANO VIANA RIBEIRO
Cód. Local,Zona/Municipio Local,Local,Endereço/Bairro,CEP,Aptos,Quant. Seções
2410,3ª Zona/FORTALEZA,"COLÉGIO ARI DE SÁ - PRÉ-VESTIBULAR (CENTRO)","AV. DUQUE DE CAXIAS, 519/Bairro: CENTRO",60035110,3100,16
Seções,Aptos
212,204
213,200
214,197
215,198
242,194
243,192
246,192
247,194
248,190
252,202
253,188
258,190
266,187
267,189
268,190
269,193
Zona,Municípios,Telefone/Fax,Email,Endereço/Bairro,Cep
3ªZona,FORTALEZA(SEDE),8532112621/8532112622,ze003@tre-ce.jus.br,"RUA JAIME BENÉVOLO, 21 - FORUM ELEITORAL/Bairro: CENTRO",60050080
Juiz(a) Eleitoral,Chefe de Cartorio
FLÁVIO VINICIUS BASTOS SOUSA,JULIANO VIANA RIBEIRO
Cód. Local,Zona/Municipio Local,Local,Endereço/Bairro,CEP,Aptos,Quant. Seções
2488,3ª Zona/FORTALEZA,"EM ALBA FROTA","AV. DOM MANUEL, 914/Bairro: CENTRO",60060090,721,6
Seções,Aptos
207,131
208,121
209,127
210,124
211,124
256,94
Zona,Municípios,Telefone/Fax,Email,Endereço/Bairro,Cep
3ªZona,FORTALEZA(SEDE),8532112621/8532112622,ze003@tre-ce.jus.br,"RUA JAIME BENÉVOLO, 21 - FORUM ELEITORAL/Bairro: CENTRO",60050080
Juiz(a) Eleitoral,Chefe de Cartorio
FLÁVIO VINICIUS BASTOS SOUSA,JULIANO VIANA RIBEIRO
Cód. Local,Zona/Municipio Local,Local,Endereço/Bairro,CEP,Aptos,Quant. Seções
2526,3ª Zona/FORTALEZA,"EEMTI VISCONDE DO RIO BRANCO","AV. DOM MANUEL, 1803/Bairro: CENTRO",60060091,1029,8
Seções,Aptos
262,131
263,130
264,127
265,126
303,141
304,125
311,124
535,125
Zona,Municípios,Telefone/Fax,Email,Endereço/Bairro,Cep
3ªZona,FORTALEZA(SEDE),8532112621/8532112622,ze003@tre-ce.jus.br,"RUA JAIME BENÉVOLO, 21 - FORUM ELEITORAL/Bairro: CENTRO",60050080
Juiz(a) Eleitoral,Chefe de Cartorio
FLÁVIO VINICIUS BASTOS SOUSA,JULIANO VIANA RIBEIRO
Cód. Local,Zona/Municipio Local,Local,Endereço/Bairro,CEP,Aptos,Quant. Seções
2666,3ª Zona/FORTALEZA,"EM SÃO RAFAEL","RUA DOS TABAJARAS, 244/Bairro: PRAIA DE IRACEMA",60060510,1909,7
Seções,Aptos
279,281
280,264
281,274
282,285
283,273
284,265
285,267
Zona,Municípios,Telefone/Fax,Email,Endereço/Bairro,Cep
3ªZona,FORTALEZA(SEDE),8532112621/8532112622,ze003@tre-ce.jus.br,"RUA JAIME BENÉVOLO, 21 - FORUM ELEITORAL/Bairro: CENTRO",60050080
Juiz(a) Eleitoral,Chefe de Cartorio
FLÁVIO VINICIUS BASTOS SOUSA,JULIANO VIANA RIBEIRO
Cód. Local,Zona/Municipio Local,Local,Endereço/Bairro,CEP,Aptos,Quant. Seções
2682,3ª Zona/FORTALEZA,"SECRETARIA DA SAÚDE DO ESTADO DO CEARÁ","RUA ITAPIPOCA, 60/Bairro: PRAIA DE IRACEMA",60060240,1780,5
Seções,Aptos
286,358
287,355
288,360
549,354
562,353
Zona,Municípios,Telefone/Fax,Email,Endereço/Bairro,Cep
3ªZona,FORTALEZA(SEDE),8532112621/8532112622,ze003@tre-ce.jus.br,"RUA JAIME BENÉVOLO, 21 - FORUM ELEITORAL/Bairro: CENTRO",60050080
Juiz(a) Eleitoral,Chefe de Cartorio
FLÁVIO VINICIUS BASTOS SOUSA,JULIANO VIANA RIBEIRO
Cód. Local,Zona/Municipio Local,Local,Endereço/Bairro,CEP,Aptos,Quant. Seções
2712,3ª Zona/FORTALEZA,"ACADEMIA DO PROFESSOR DARCY RIBEIRO","RUA DONA LEOPOLDINA, 907/Bairro: CENTRO",60110001,1125,5
Seções,Aptos
296,223
297,223
298,233
299,223
300,223
Zona,Municípios,Telefone/Fax,Email,Endereço/Bairro,Cep
3ªZona,FORTALEZA(SEDE),8532112621/8532112622,ze003@tre-ce.jus.br,"RUA JAIME BENÉVOLO, 21 - FORUM ELEITORAL/Bairro: CENTRO",60050080
Juiz(a) Eleitoral,Chefe de Cartorio
FLÁVIO VINICIUS BASTOS SOUSA,JULIANO VIANA RIBEIRO
Cód. Local,Zona/Municipio Local,Local,Endereço/Bairro,CEP,Aptos,Quant. Seções
2941,3ª Zona/FORTALEZA,"EEFM SANTA LUZIA","RUA JOÃO CORDEIRO, 711/Bairro: PRAIA DE IRACEMA",60110300,3219,7
Seções,Aptos
445,456
446,459
447,462
448,484
449,469
450,442
536,447
Zona,Municípios,Telefone/Fax,Email,Endereço/Bairro,Cep
3ªZona,FORTALEZA(SEDE),8532112621/8532112622,ze003@tre-ce.jus.br,"RUA JAIME BENÉVOLO, 21 - FORUM ELEITORAL/Bairro: CENTRO",60050080
Juiz(a) Eleitoral,Chefe de Cartorio
FLÁVIO VINICIUS BASTOS SOUSA,JULIANO VIANA RIBEIRO
Cód. Local,Zona/Municipio Local,Local,Endereço/Bairro,CEP,Aptos,Quant. Seções
2976,3ª Zona/FORTALEZA,"FAC. CATÓLICA DE FORTALEZA (SEMINÁRIO DA PRAINHA)","RUA TENENTE BENÉVOLO, 201/Bairro: CENTRO",60160040,1514,10
Seções,Aptos
216,149
217,146
226,150
227,145
270,173
271,162
272,146
277,151
278,144
520,148
Zona,Municípios,Telefone/Fax,Email,Endereço/Bairro,Cep
3ªZona,FORTALEZA(SEDE),8532112621/8532112622,ze003@tre-ce.jus.br,"RUA JAIME BENÉVOLO, 21 - FORUM ELEITORAL/Bairro: CENTRO",60050080
Juiz(a) Eleitoral,Chefe de Cartorio
FLÁVIO VINICIUS BASTOS SOUSA,JULIANO VIANA RIBEIRO
Cód. Local,Zona/Municipio Local,Local,Endereço/Bairro,CEP,Aptos,Quant. Seções
3034,3ª Zona/FORTALEZA,"UNIFAMETRO - CAMPUS PADRE IBIAPINA","AV. PADRE IBIAPINA, 1243/Bairro: JACARECANGA",60010690,666,6
Seções,Aptos
556,109
557,122
558,106
559,115
560,107
561,107
Zona,Municípios,Telefone/Fax,Email,Endereço/Bairro,Cep
3ªZona,FORTALEZA(SEDE),8532112621/8532112622,ze003@tre-ce.jus.br,"RUA JAIME BENÉVOLO, 21 - FORUM ELEITORAL/Bairro: CENTRO",60050080
Juiz(a) Eleitoral,Chefe de Cartorio
FLÁVIO VINICIUS BASTOS SOUSA,JULIANO VIANA RIBEIRO
Cód. Local,Zona/Municipio Local,Local,Endereço/Bairro,CEP,Aptos,Quant. Seções
3042,3ª Zona/FORTALEZA,"EM JOSÉ DIAS MACEDO","RUA NUNES VALENTE, 809/Bairro: MEIRELES",60125070,1988,5
Seções,Aptos
565,405
572,412
575,393
577,388
643,390
Zona,Municípios,Telefone/Fax,Email,Endereço/Bairro,Cep
3ªZona,FORTALEZA(SEDE),8532112621/8532112622,ze003@tre-ce.jus.br,"RUA JAIME BENÉVOLO, 21 - FORUM ELEITORAL/Bairro: CENTRO",60050080
Juiz(a) Eleitoral,Chefe de Cartorio
FLÁVIO VINICIUS BASTOS SOUSA,JULIANO VIANA RIBEIRO
Cód. Local,Zona/Municipio Local,Local,Endereço/Bairro,CEP,Aptos,Quant. Seções
3050,3ª Zona/FORTALEZA,"WIZARD DOM LUÍS","AV. DOM LUÍS, 149/Bairro: MEIRELES",60160230,1841,5
Seções,Aptos
566,369
571,368
574,371
645,366
646,367
Zona,Municípios,Telefone/Fax,Email,Endereço/Bairro,Cep
3ªZona,FORTALEZA(SEDE),8532112621/8532112622,ze003@tre-ce.jus.br,"RUA JAIME BENÉVOLO, 21 - FORUM ELEITORAL/Bairro: CENTRO",60050080
Juiz(a) Eleitoral,Chefe de Cartorio
FLÁVIO VINICIUS BASTOS SOUSA,JULIANO VIANA RIBEIRO
Cód. Local,Zona/Municipio Local,Local,Endereço/Bairro,CEP,Aptos,Quant. Seções
3077,3ª Zona/FORTALEZA,"COLÉGIO DARWIN","RUA ILDEFONSO ALBANO, 1030/Bairro: ALDEOTA",60115000,3725,8
Seções,Aptos
410,464
411,465
412,466
413,476
414,463
451,462
452,464
458,465
Zona,Municípios,Telefone/Fax,Email,Endereço/Bairro,Cep
3ªZona,FORTALEZA(SEDE),8532112621/8532112622,ze003@tre-ce.jus.br,"RUA JAIME BENÉVOLO, 21 - FORUM ELEITORAL/Bairro: CENTRO",60050080
Juiz(a) Eleitoral,Chefe de Cartorio
FLÁVIO VINICIUS BASTOS SOUSA,JULIANO VIANA RIBEIRO
Cód. Local,Zona/Municipio Local,Local,Endereço/Bairro,CEP,Aptos,Quant. Seções
3093,3ª Zona/FORTALEZA,"IFCE POLO DE INOVAÇÃO (ANTIGO CAMPUS ALDEOTA)","RUA NOGUEIRA ACIOLI, 621/Bairro: CENTRO",60110140,712,4
Seções,Aptos
301,173
302,180
506,173
510,186
Zona,Municípios,Telefone/Fax,Email,Endereço/Bairro,Cep
3ªZona,FORTALEZA(SEDE),8532112621/8532112622,ze003@tre-ce.jus.br,"RUA JAIME BENÉVOLO, 21 - FORUM ELEITORAL/Bairro: CENTRO",60050080
Juiz(a) Eleitoral,Chefe de Cartorio
FLÁVIO VINICIUS BASTOS SOUSA,JULIANO VIANA RIBEIRO
Cód. Local,Zona/Municipio Local,Local,Endereço/Bairro,CEP,Aptos,Quant. Seções
3107,3ª Zona/FORTALEZA,"ANTIGA FIC / ESTÁCIO MOREIRA CAMPOS","RUA VISCONDE DE MAUÁ, 1940/Bairro: ALDEOTA",60125058,3680,13
Seções,Aptos
380,285
381,284
382,288
383,293
384,272
415,278
416,286
417,283
418,274
419,275
420,268
533,270
576,324
Zona,Municípios,Telefone/Fax,Email,Endereço/Bairro,Cep
3ªZona,FORTALEZA(SEDE),8532112621/8532112622,ze003@tre-ce.jus.br,"RUA JAIME BENÉVOLO, 21 - FORUM ELEITORAL/Bairro: CENTRO",60050080
Juiz(a) Eleitoral,Chefe de Cartorio
FLÁVIO VINICIUS BASTOS SOUSA,JULIANO VIANA RIBEIRO
Cód. Local,Zona/Municipio Local,Local,Endereço/Bairro,CEP,Aptos,Quant. Seções
3115,3ª Zona/FORTALEZA,"FAC. ESTÁCIO - UNIDADE CENTRO (ANTIGO COLÉGIO CEARENSE)","AV. DUQUE DE CAXIAS, 101/Bairro: CENTRO",60035111,1506,10
Seções,Aptos
219,148
220,158
221,148
222,143
232,157
233,157
234,154
235,157
236,143
527,141
Zona,Municípios,Telefone/Fax,Email,Endereço/Bairro,Cep
3ªZona,FORTALEZA(SEDE),8532112621/8532112622,ze003@tre-ce.jus.br,"RUA JAIME BENÉVOLO, 21 - FORUM ELEITORAL/Bairro: CENTRO",60050080
Juiz(a) Eleitoral,Chefe de Cartorio
FLÁVIO VINICIUS BASTOS SOUSA,JULIANO VIANA RIBEIRO
Cód. Local,Zona/Municipio Local,Local,Endereço/Bairro,CEP,Aptos,Quant. Seções
3123,3ª Zona/FORTALEZA,"ESCOLA DE SAÚDE PÚBLICA DO CEARÁ","AV. ANTÔNIO JUSTA, 3161/Bairro: MEIRELES",60165090,3547,10
Seções,Aptos
578,346
579,363
580,364
581,367
582,372
583,344
584,352
585,345
586,352
587,342
Zona,Municípios,Telefone/Fax,Email,Endereço/Bairro,Cep
3ªZona,FORTALEZA(SEDE),8532112621/8532112622,ze003@tre-ce.jus.br,"RUA JAIME BENÉVOLO, 21 - FORUM ELEITORAL/Bairro: CENTRO",60050080
Juiz(a) Eleitoral,Chefe de Cartorio
FLÁVIO VINICIUS BASTOS SOUSA,JULIANO VIANA RIBEIRO
Cód. Local,Zona/Municipio Local,Local,Endereço/Bairro,CEP,Aptos,Quant. Seções
3131,3ª Zona/FORTALEZA,"COLÉGIO ANTARES (RUA BARBOSA DE FREITAS)","RUA BARBOSA DE FREITAS, 2058/Bairro: ALDEOTA",60170021,1846,8
Seções,Aptos
588,243
589,238
590,245
591,236
592,225
593,220
594,218
595,221
Zona,Municípios,Telefone/Fax,Email,Endereço/Bairro,Cep
3ªZona,FORTALEZA(SEDE),8532112621/8532112622,ze003@tre-ce.jus.br,"RUA JAIME BENÉVOLO, 21 - FORUM ELEITORAL/Bairro: CENTRO",60050080
Juiz(a) Eleitoral,Chefe de Cartorio
FLÁVIO VINICIUS BASTOS SOUSA,JULIANO VIANA RIBEIRO
Cód. Local,Zona/Municipio Local,Local,Endereço/Bairro,CEP,Aptos,Quant. Seções
3140,3ª Zona/FORTALEZA,"COLÉGIO SANTA CECÍLIA","AV. SENADOR VIRGÍLIO TÁVORA, 2000/Bairro: ALDEOTA",60170078,5076,14
Seções,Aptos
596,365
597,368
598,365
599,357
600,353
601,365
602,379
603,366
604,352
605,354
606,353
607,354
608,373
644,372
Zona,Municípios,Telefone/Fax,Email,Endereço/Bairro,Cep
3ªZona,FORTALEZA(SEDE),8532112621/8532112622,ze003@tre-ce.jus.br,"RUA JAIME BENÉVOLO, 21 - FORUM ELEITORAL/Bairro: CENTRO",60050080
Juiz(a) Eleitoral,Chefe de Cartorio
FLÁVIO VINICIUS BASTOS SOUSA,JULIANO VIANA RIBEIRO
Cód. Local,Zona/Municipio Local,Local,Endereço/Bairro,CEP,Aptos,Quant. Seções
3158,3ª Zona/FORTALEZA,"COLÉGIO ESPAÇO ABERTO - DOM LUÍS","AV. DOM LUÍS, 730/Bairro: ALDEOTA",60160196,2358,6
Seções,Aptos
609,394
610,391
611,396
612,398
613,389
614,390
Zona,Municípios,Telefone/Fax,Email,Endereço/Bairro,Cep
3ªZona,FORTALEZA(SEDE),8532112621/8532112622,ze003@tre-ce.jus.br,"RUA JAIME BENÉVOLO, 21 - FORUM ELEITORAL/Bairro: CENTRO",60050080
Juiz(a) Eleitoral,Chefe de Cartorio
FLÁVIO VINICIUS BASTOS SOUSA,JULIANO VIANA RIBEIRO
Cód. Local,Zona/Municipio Local,Local,Endereço/Bairro,CEP,Aptos,Quant. Seções
3166,3ª Zona/FORTALEZA,"ESCOLA DE SAÚDE PÚBLICA - NEPE (ANEXO)","AV. ANTÔNIO JUSTA, 3161/Bairro: MEIRELES",60165090,1717,5
Seções,Aptos
615,348
616,346
617,344
618,339
619,340
Zona,Municípios,Telefone/Fax,Email,Endereço/Bairro,Cep
3ªZona,FORTALEZA(SEDE),8532112621/8532112622,ze003@tre-ce.jus.br,"RUA JAIME BENÉVOLO, 21 - FORUM ELEITORAL/Bairro: CENTRO",60050080
Juiz(a) Eleitoral,Chefe de Cartorio
FLÁVIO VINICIUS BASTOS SOUSA,JULIANO VIANA RIBEIRO
Cód. Local,Zona/Municipio Local,Local,Endereço/Bairro,CEP,Aptos,Quant. Seções
3174,3ª Zona/FORTALEZA,"COLÉGIO BATISTA - SANTOS DUMONT","RUA DESEMBARGADOR LEITE ALBUQUERQUE, 1056/Bairro: ALDEOTA",60150150,5355,15
Seções,Aptos
620,371
621,366
622,372
623,367
624,368
625,363
626,358
627,349
628,347
629,348
630,349
631,353
632,348
633,348
634,348
Zona,Municípios,Telefone/Fax,Email,Endereço/Bairro,Cep
3ªZona,FORTALEZA(SEDE),8532112621/8532112622,ze003@tre-ce.jus.br,"RUA JAIME BENÉVOLO, 21 - FORUM ELEITORAL/Bairro: CENTRO",60050080
Juiz(a) Eleitoral,Chefe de Cartorio
FLÁVIO VINICIUS BASTOS SOUSA,JULIANO VIANA RIBEIRO
Cód. Local,Zona/Municipio Local,Local,Endereço/Bairro,CEP,Aptos,Quant. Seções
3182,3ª Zona/FORTALEZA,"NÁUTICO ATLÉTICO CEARENSE","AV. DA ABOLIÇÃO, 2727/Bairro: MEIRELES",60165081,3006,8
Seções,Aptos
635,373
636,373
637,380
638,367
639,391
640,388
641,366
642,368
Zona,Municípios,Telefone/Fax,Email,Endereço/Bairro,Cep
4ªZona,MARANGUAPE(SEDE)/PALMÁCIA,8534533504/null,ze004@tre-ce.jus.br,"RUA PROFESSOR FRANCISCO DE OLIVEIRA CONDE, 716/Bairro: CENTRO - MARANGUAPE",61940085
Juiz(a) Eleitoral,Chefe de Cartorio
DAVYD JEFFERSON PINHEIRO DE CASTRO,MARIO SERGIO ANDRADE CAVALCANTE
Cód. Local,Zona/Municipio Local,Local,Endereço/Bairro,CEP,Aptos,Quant. Seções
1090,4ª Zona/MARANGUAPE,"CEI PAULO CAMPOS TELES","AVENIDA MARIA EFIGENIA CAMPOS TELES, 1130/Bairro: COITÉ - MARANGUAPE",61946120,848,4
Seções,Aptos
13,223
395,220
415,181
593,224
Zona,Municípios,Telefone/Fax,Email,Endereço/Bairro,Cep
4ªZona,MARANGUAPE(SEDE)/PALMÁCIA,8534533504/null,ze004@tre-ce.jus.br,"RUA PROFESSOR FRANCISCO DE OLIVEIRA CONDE, 716/Bairro: CENTRO - MARANGUAPE",61940085
Juiz(a) Eleitoral,Chefe de Cartorio
DAVYD JEFFERSON PINHEIRO DE CASTRO,MARIO SERGIO ANDRADE CAVALCANTE
Cód. Local,Zona/Municipio Local,Local,Endereço/Bairro,CEP,Aptos,Quant. Seções
1112,4ª Zona/MARANGUAPE,"CENTRO DE EDUC. MUNIC. DEP. MANOEL RODRIGUES","RUA JUSCELINO KUBITSCHEK, S/N/Bairro: PARQUE SANTA FÉ - MARANGUAPE",61940390,2681,8
Seções,Aptos
15,336
16,336
17,334
18,337
393,335
558,334
595,333
613,336
Zona,Municípios,Telefone/Fax,Email,Endereço/Bairro,Cep
4ªZona,MARANGUAPE(SEDE)/PALMÁCIA,8534533504/null,ze004@tre-ce.jus.br,"RUA PROFESSOR FRANCISCO DE OLIVEIRA CONDE, 716/Bairro: CENTRO - MARANGUAPE",61940085
Juiz(a) Eleitoral,Chefe de Cartorio
DAVYD JEFFERSON PINHEIRO DE CASTRO,MARIO SERGIO ANDRADE CAVALCANTE
Cód. Local,Zona/Municipio Local,Local,Endereço/Bairro,CEP,Aptos,Quant. Seções
1120,4ª Zona/MARANGUAPE,"EMEIEF RENATO MOTA","RUA EMANOEL COSTA  ABREU, S/N/Bairro: OUTRA BANDA - MARANGUAPE",61942280,2163,7
Seções,Aptos
19,337
20,340
21,337
408,336
527,342
602,343
624,128
Zona,Municípios,Telefone/Fax,Email,Endereço/Bairro,Cep
4ªZona,MARANGUAPE(SEDE)/PALMÁCIA,8534533504/null,ze004@tre-ce.jus.br,"RUA PROFESSOR FRANCISCO DE OLIVEIRA CONDE, 716/Bairro: CENTRO - MARANGUAPE",61940085
Juiz(a) Eleitoral,Chefe de Cartorio
DAVYD JEFFERSON PINHEIRO DE CASTRO,MARIO SERGIO ANDRADE CAVALCANTE
Cód. Local,Zona/Municipio Local,Local,Endereço/Bairro,CEP,Aptos,Quant. Seções
1139,4ª Zona/MARANGUAPE,"CEI MÁRIO VALENTIM DE ANDRADE","RUA ANTÔNIO GOMES BESSA, S/N/Bairro: PARQUE IRACEMA - MARANGUAPE",61948220,1451,6
Seções,Aptos
22,242
23,245
24,240
25,242
26,241
397,241
Zona,Municípios,Telefone/Fax,Email,Endereço/Bairro,Cep
4ªZona,MARANGUAPE(SEDE)/PALMÁCIA,8534533504/null,ze004@tre-ce.jus.br,"RUA PROFESSOR FRANCISCO DE OLIVEIRA CONDE, 716/Bairro: CENTRO - MARANGUAPE",61940085
Juiz(a) Eleitoral,Chefe de Cartorio
DAVYD JEFFERSON PINHEIRO DE CASTRO,MARIO SERGIO ANDRADE CAVALCANTE
Cód. Local,Zona/Municipio Local,Local,Endereço/Bairro,CEP,Aptos,Quant. Seções
1171,4ª Zona/MARANGUAPE,"EEMTI ANCHIETA","RUA ANTÕNIO GOMES BESSA, 60/Bairro: PARQUE IRACEMA - MARANGUAPE",61948220,1339,4
Seções,Aptos
31,331
32,336
33,338
569,334
Zona,Municípios,Telefone/Fax,Email,Endereço/Bairro,Cep
4ªZona,MARANGUAPE(SEDE)/PALMÁCIA,8534533504/null,ze004@tre-ce.jus.br,"RUA PROFESSOR FRANCISCO DE OLIVEIRA CONDE, 716/Bairro: CENTRO - MARANGUAPE",61940085
Juiz(a) Eleitoral,Chefe de Cartorio
DAVYD JEFFERSON PINHEIRO DE CASTRO,MARIO SERGIO ANDRADE CAVALCANTE
Cód. Local,Zona/Municipio Local,Local,Endereço/Bairro,CEP,Aptos,Quant. Seções
1210,4ª Zona/MARANGUAPE,"EEMTI EUNICE WEAVER","AV SEN ALMIR PINTO KM 15 PAU SERRADO/Bairro: CÔNEGO RAIMUNDO PINTO - MARANGUAPE",61945220,2111,7
