address_components,formatted_address,partial_match,place_id,types,geometry.bounds.northeast.lat,geometry.bounds.northeast.lng,geometry.bounds.southwest.lat,geometry.bounds.southwest.lng,geometry.location.lat,geometry.location.lng,geometry.location_type,geometry.viewport.northeast.lat,geometry.viewport.northeast.lng,geometry.viewport.southwest.lat,geometry.viewport.southwest.lng,former_id,maps_query,plus_code.compound_code,plus_code.global_code
"[{'long_name': '392', 'short_name': '392', 'types': ['street_number']}, {'long_name': '13 De Setembro', 'short_name': '13 De Setembro', 'types': ['route']}, {'long_name': 'Treze de Setembro', 'short_name': 'Treze de Setembro', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Boa Vista', 'short_name': 'Boa Vista', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Roraima', 'short_name': 'RR', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Brazil', 'short_name': 'BR', 'types': ['country', 'political']}, {'long_name': '69308-240', 'short_name': '69308-240', 'types': ['postal_code']}]","Rua Macunaíma - 13 De Setembro, 392 - Treze de Setembro, Boa Vista - RR, 69308-240, Brazil",True,ChIJMX0CgCYEk40Rgez-A1SGzqk,"['establishment', 'point_of_interest', 'school']",,,,,2.7970699,-60.68339799999999,ROOFTOP,2.798319530291502,-60.6820911697085,2.795621569708498,-60.68478913029151,226,"CANTINHO FELIZ E.M.,RUA MACUNAIMA, 392,TREZE DE SETEMBRO,BOA VISTA,RR","Q8W8+RJ Boa Vista, State of Roraima, Brazil",67JXQ8W8+RJ
"[{'long_name': 'Rua Manoel Amâncio', 'short_name': 'R. Manoel Amâncio', 'types': ['route']}, {'long_name': 'Normandia', 'short_name': 'Normandia', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Roraima', 'short_name': 'RR', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Brazil', 'short_name': 'BR', 'types': ['country', 'political']}, {'long_name': '69355-000', 'short_name': '69355-000', 'types': ['postal_code']}]","R. Manoel Amâncio, Normandia - RR, 69355-000, Brazil",True,ChIJO2FYkZZklo0RvWV2TINPKkA,['route'],3.8801994,-59.6243837,3.8790294,-59.6341106,3.8796845,-59.6291405,GEOMETRIC_CENTER,3.880963380291502,-59.6243837,3.878265419708498,-59.6341106,227,"PREFEITURA MUNICIPAL DE NORMANDIA,RUA MANOEL AMANCIO,S/N - SEDE,CENTRO,NORMANDIA,RR",,
"[{'long_name': '36', 'short_name': '36', 'types': ['street_number']}, {'long_name': 'Rua Manoel Sabino dos Santos', 'short_name': 'R. Manoel Sabino dos Santos', 'types': ['route']}, {'long_name': 'Caranã', 'short_name': 'Caranã', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Boa Vista', 'short_name': 'Boa Vista', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Roraima', 'short_name': 'RR', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Brazil', 'short_name': 'BR', 'types': ['country', 'political']}, {'long_name': '69313-598', 'short_name': '69313-598', 'types': ['postal_code']}]","R. Manoel Sabino dos Santos, 36 - Caranã, Boa Vista - RR, 69313-598, Brazil",True,ChIJ4auEE3gPk40RfEPVMhcdR2o,['premise'],2.8513162,-60.71963,2.8504597,-60.7205359,2.8511451,-60.72011990000001,ROOFTOP,2.852236930291502,-60.7187339697085,2.849538969708498,-60.72143193029151,228,"JESUS NAZARENO DE SOUZA CRUZ E.P.S.G.,RUA MANOEL SABINO DOS SANTOS, 36,CARANÃ,BOA VISTA,RR",,
"[{'long_name': '36', 'short_name': '36', 'types': ['street_number']}, {'long_name': 'Rua Manoel Sabino dos Santos', 'short_name': 'R. Manoel Sabino dos Santos', 'types': ['route']}, {'long_name': 'Caranã', 'short_name': 'Caranã', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Boa Vista', 'short_name': 'Boa Vista', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Roraima', 'short_name': 'RR', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Brazil', 'short_name': 'BR', 'types': ['country', 'political']}, {'long_name': '69313-598', 'short_name': '69313-598', 'types': ['postal_code']}]","R. Manoel Sabino dos Santos, 36 - Caranã, Boa Vista - RR, 69313-598, Brazil",True,ChIJ0Qq036sFk40RztqAAFCjNL8,"['establishment', 'point_of_interest', 'school']",,,,,2.8506632,-60.7202368,ROOFTOP,2.851863430291502,-60.71880931970849,2.849165469708498,-60.7215072802915,228,"JESUS NAZARENO DE SOUZA CRUZ E.P.S.G.,RUA MANOEL SABINO DOS SANTOS, 36,CARANÃ,BOA VISTA,RR","V72H+7W Caranã, Boa Vista - RR, Brazil",67JXV72H+7W
"[{'long_name': '1', 'short_name': '1', 'types': ['street_number']}, {'long_name': 'Rua Maria Rodrigues dos Santos', 'short_name': 'R. Maria Rodrigues dos Santos', 'types': ['route']}, {'long_name': 'Tancredo Neves', 'short_name': 'Tancredo Neves', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Boa Vista', 'short_name': 'Boa Vista', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Roraima', 'short_name': 'RR', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Brazil', 'short_name': 'BR', 'types': ['country', 'political']}, {'long_name': '69313-482', 'short_name': '69313-482', 'types': ['postal_code']}]","R. Maria Rodrigues dos Santos, 1 - Tancredo Neves, Boa Vista - RR, 69313-482, Brazil",True,ElRSLiBNYXJpYSBSb2RyaWd1ZXMgZG9zIFNhbnRvcywgMSAtIFRhbmNyZWRvIE5ldmVzLCBCb2EgVmlzdGEgLSBSUiwgNjkzMTMtNDgyLCBCcmF6aWwiMBIuChQKEgk9mOx0AAWTjRH0qQ9kOekZkRABKhQKEgk1n5kJCgWTjRF5G_7TgNy6PA,['street_address'],,,,,2.808555,-60.72313320000001,RANGE_INTERPOLATED,2.809911330291502,-60.7217119697085,2.807213369708498,-60.72440993029151,229,"JANIO DA SILVA QUADROS E.M.,RUA MARIA RODRIGUES DOS SANTOS 1.570 - 3625 3976,TANCREDO NEVES,BOA VISTA,RR",,
"[{'long_name': '1570', 'short_name': '1570', 'types': ['street_number']}, {'long_name': 'Rua Maria Rodrigues dos Santos', 'short_name': 'R. Maria Rodrigues dos Santos', 'types': ['route']}, {'long_name': 'Tancredo Neves', 'short_name': 'Tancredo Neves', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Boa Vista', 'short_name': 'Boa Vista', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Roraima', 'short_name': 'RR', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Brazil', 'short_name': 'BR', 'types': ['country', 'political']}, {'long_name': '69313-482', 'short_name': '69313-482', 'types': ['postal_code']}]","R. Maria Rodrigues dos Santos, 1570 - Tancredo Neves, Boa Vista - RR, 69313-482, Brazil",True,ChIJ4zcNSQoFk40RmYab8Qjb-jM,"['establishment', 'point_of_interest', 'school']",,,,,2.8223497,-60.72380109999999,ROOFTOP,2.823702380291502,-60.72251601970849,2.821004419708498,-60.7252139802915,229,"JANIO DA SILVA QUADROS E.M.,RUA MARIA RODRIGUES DOS SANTOS 1.570 - 3625 3976,TANCREDO NEVES,BOA VISTA,RR","R7CG+WF Tancredo Neves, Boa Vista - RR, Brazil",67JXR7CG+WF
"[{'long_name': '1551', 'short_name': '1551', 'types': ['street_number']}, {'long_name': 'Rua Massaranduba', 'short_name': 'R. Massaranduba', 'types': ['route']}, {'long_name': 'Paraviana', 'short_name': 'Paraviana', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Boa Vista', 'short_name': 'Boa Vista', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Roraima', 'short_name': 'RR', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Brazil', 'short_name': 'BR', 'types': ['country', 'political']}, {'long_name': '69307-300', 'short_name': '69307-300', 'types': ['postal_code']}]","R. Massaranduba, 1551 - Paraviana, Boa Vista - RR, 69307-300, Brazil",True,ChIJcdhhSrsIk40R8OTe9_oPimY,"['establishment', 'point_of_interest', 'school']",,,,,2.8500058,-60.6589717,ROOFTOP,2.851436030291502,-60.65771361970848,2.848738069708498,-60.66041158029149,230,"ARCO-IRIS E.M.,RUA MASSARANDUBA, 1551,CAÇARI,BOA VISTA,RR","V82R+2C Paraviana, Boa Vista - RR, Brazil",67JXV82R+2C
"[{'long_name': '2545', 'short_name': '2545', 'types': ['street_number']}, {'long_name': 'Rua Mestre Albano', 'short_name': 'R. Mte. Albano', 'types': ['route']}, {'long_name': 'Asa Branca', 'short_name': 'Asa Branca', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Boa Vista', 'short_name': 'Boa Vista', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Roraima', 'short_name': 'RR', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Brazil', 'short_name': 'BR', 'types': ['country', 'political']}, {'long_name': '69312-301', 'short_name': '69312-301', 'types': ['postal_code']}]","R. Mte. Albano, 2545 - Asa Branca, Boa Vista - RR, 69312-301, Brazil",True,ChIJjyfpjwcFk40RKJkbtVVXJkE,"['establishment', 'point_of_interest', 'school']",,,,,2.8149919,-60.7158941,ROOFTOP,2.816512630291502,-60.71455151970849,2.813814669708498,-60.71724948029151,231,"COLÉGIO ESTADUAL MILITARIZADO JACEGUAI REIS CUNHA E.E.P.G.,RUA MESTRE ALBANO 2545,ASA BRANCA,BOA VISTA,RR","R77M+XJ Asa Branca, Boa Vista - RR, Brazil",67JXR77M+XJ
"[{'long_name': 'Rua Miang', 'short_name': 'Rua Miang', 'types': ['route']}, {'long_name': 'Pacaraima', 'short_name': 'Pacaraima', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Roraima', 'short_name': 'RR', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Brazil', 'short_name': 'BR', 'types': ['country', 'political']}, {'long_name': '8011', 'short_name': '8011', 'types': ['postal_code']}]","Rua Miang, Pacaraima - RR, Brazil",True,ChIJzQveBs38v40Rhs62zMJeTZs,['route'],4.484007099999999,-61.1425043,4.4815593,-61.1428684,4.4827666,-61.1427309,GEOMETRIC_CENTER,4.484132180291502,-61.14133736970849,4.481434219708497,-61.14403533029149,232,"ESCOLA MUNICIPAL DE EDUCAÇÃO INFANTIL PROF. RAIMUNDO NONATO LEDA ,RUA MIANG S/N,VILA NOVA,PACARAIMA,RR",,
"[{'long_name': 'Rua Miang', 'short_name': 'Rua Miang', 'types': ['route']}, {'long_name': 'Pacaraima', 'short_name': 'Pacaraima', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Roraima', 'short_name': 'RR', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Brazil', 'short_name': 'BR', 'types': ['country', 'political']}, {'long_name': '8011', 'short_name': '8011', 'types': ['postal_code']}]","Rua Miang, Pacaraima - RR, Brazil",True,ChIJzQveBs38v40Rhs62zMJeTZs,['route'],4.484007099999999,-61.1425043,4.4815593,-61.1428684,4.4827666,-61.1427309,GEOMETRIC_CENTER,4.484132180291502,-61.14133736970849,4.481434219708497,-61.14403533029149,233,"ESCOLA MUNICIPAL DE EDUCAÇÃO INFANTIL PROF. RAIMUNDO NONATO LEDA ,RUA MIANG S/N,VILA NOVA ,PACARAIMA,RR",,
"[{'long_name': '274', 'short_name': '274', 'types': ['street_number']}, {'long_name': 'Rua Cleber Lima Prado', 'short_name': 'R. Cleber Lima Prado', 'types': ['route']}, {'long_name': 'Alto Alegre', 'short_name': 'Alto Alegre', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Roraima', 'short_name': 'RR', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Brazil', 'short_name': 'BR', 'types': ['country', 'political']}, {'long_name': '69350-000', 'short_name': '69350-000', 'types': ['postal_code']}]","R. Cleber Lima Prado, 274, Alto Alegre - RR, 69350-000, Brazil",True,ChIJI3oGQEQ1k40RGlqkVSEf-I4,"['establishment', 'point_of_interest', 'school']",,,,,2.9905911,-61.3105442,ROOFTOP,2.992018480291502,-61.30926076970849,2.989320519708498,-61.31195873029151,234,"SADOC PEREIRA E.P.,RUA MONTE  RORAIMA S/N SEDE,CENTRO,ALTO ALEGRE,RR","XMRQ+6Q Alto Alegre, RR, Brazil",67JWXMRQ+6Q
"[{'long_name': '403', 'short_name': '403', 'types': ['street_number']}, {'long_name': 'Rua Monte Sinai', 'short_name': 'R. Monte Sinai', 'types': ['route']}, {'long_name': 'Professora Araceli Souto Maior', 'short_name': 'Profa. Araceli Souto Maior', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Boa Vista', 'short_name': 'Boa Vista', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Roraima', 'short_name': 'RR', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Brazil', 'short_name': 'BR', 'types': ['country', 'political']}, {'long_name': '69316-026', 'short_name': '69316-026', 'types': ['postal_code']}]","R. Monte Sinai, 403 - Profa. Araceli Souto Maior, Boa Vista - RR, 69316-026, Brazil",True,ChIJu14LvI0Ek40Re3NgB-C8DXI,['premise'],2.787717,-60.73107429999999,2.7873233,-60.7314498,2.7874899,-60.7312859,ROOFTOP,2.788874630291502,-60.72994801970849,2.786176669708498,-60.73264598029151,235,"PALMIRA DE CASTRO MACHADO E.M.,RUA MONTE SINAI, 403 - 3628-6874,PROFESSORA ARACELI SOUTO MAIOR,BOA VISTA,RR",,
"[{'long_name': '780', 'short_name': '780', 'types': ['street_number']}, {'long_name': 'Rua Monte Sinai', 'short_name': 'R. Monte Sinai', 'types': ['route']}, {'long_name': 'Raiar do Sol', 'short_name': 'Raiar do Sol', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Boa Vista', 'short_name': 'Boa Vista', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Roraima', 'short_name': 'RR', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Brazil', 'short_name': 'BR', 'types': ['country', 'political']}, {'long_name': '69316-379', 'short_name': '69316-379', 'types': ['postal_code']}]","R. Monte Sinai, 780 - Raiar do Sol, Boa Vista - RR, 69316-379, Brazil",True,EkVSLiBNb250ZSBTaW5haSwgNzgwIC0gUmFpYXIgZG8gU29sLCBCb2EgVmlzdGEgLSBSUiwgNjkzMTYtMzc5LCBCcmF6aWwiMRIvChQKEglBcLzWkASTjRFA6NwTUKDe5xCMBioUChIJScORm5EEk40RdtfmUYi6324,['street_address'],,,,,2.7856845,-60.7336491,RANGE_INTERPOLATED,2.787033480291502,-60.7323001197085,2.784335519708498,-60.7349980802915,236,"PROFESSORA IVANY DOS SANTOS PARENTE E.M.,RUA MONTE SINAI, 780,RAIAR DO SOL,BOA VISTA,RR",,
"[{'long_name': 's/n', 'short_name': 's/n', 'types': ['street_number']}, {'long_name': 'Rua Monte Sinai', 'short_name': 'R. Monte Sinai', 'types': ['route']}, {'long_name': 'Raiar do Sol', 'short_name': 'Raiar do Sol', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Boa Vista', 'short_name': 'Boa Vista', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Roraima', 'short_name': 'RR', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Brazil', 'short_name': 'BR', 'types': ['country', 'political']}, {'long_name': '69316-026', 'short_name': '69316-026', 'types': ['postal_code']}]","R. Monte Sinai, s/n - Raiar do Sol, Boa Vista - RR, 69316-026, Brazil",True,ChIJswpgGQ4Fk40RfQ-rW8RMO-A,"['establishment', 'point_of_interest', 'school']",,,,,2.7849772,-60.734633,ROOFTOP,2.786336580291502,-60.73327361970849,2.783638619708499,-60.7359715802915,236,"PROFESSORA IVANY DOS SANTOS PARENTE E.M.,RUA MONTE SINAI, 780,RAIAR DO SOL,BOA VISTA,RR","Q7M8+X4 Raiar do Sol, Boa Vista - RR, Brazil",67JXQ7M8+X4
"[{'long_name': 'Rua Olávo Brasil Filho', 'short_name': 'R. Olávo Brasil Filho', 'types': ['route']}, {'long_name': 'Cantá', 'short_name': 'Cantá', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Roraima', 'short_name': 'RR', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Brazil', 'short_name': 'BR', 'types': ['country', 'political']}, {'long_name': '69390-000', 'short_name': '69390-000', 'types': ['postal_code']}]","R. Olávo Brasil Filho, Cantá - RR, 69390-000, Brazil",True,ChIJPavXwpT4ko0RjoGw3eLOI1s,['route'],2.6100816,-60.59657899999999,2.6087312,-60.60691929999999,2.6094039,-60.6022379,GEOMETRIC_CENTER,2.610755380291502,-60.59657899999999,2.608057419708498,-60.60691929999999,237,"SECRETARIA MUNICIPAL DE EDUCACAO - SEMEC,RUA OLAVO BRASIL FILHO S/N - SEDE,CENTRO,CANTÁ,RR",,
"[{'long_name': 'Rua Orestes', 'short_name': 'R. Orestes', 'types': ['route']}, {'long_name': 'Centro', 'short_name': 'Centro', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Rorainópolis', 'short_name': 'Rorainópolis', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Roraima', 'short_name': 'RR', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Brazil', 'short_name': 'BR', 'types': ['country', 'political']}, {'long_name': '69373-000', 'short_name': '69373-000', 'types': ['postal_code']}]","R. Orestes - Centro, Rorainópolis - RR, 69373-000, Brazil",True,EjpSLiBPcmVzdGVzIC0gQ2VudHJvLCBSb3JhaW7Ds3BvbGlzIC0gUlIsIDY5MzczLTAwMCwgQnJhemlsIi4qLAoUChIJO4pzuRGFi40R2s7wmJqvUxASFAoSCfXYu-4RhYuNER5YB9XpcaiB,['route'],0.9454990000000254,-60.4242819,0.9435747999999744,-60.43061669999999,0.944716,-60.4274916,GEOMETRIC_CENTER,0.945885880291502,-60.4242819,0.9431879197084979,-60.43061669999999,238,"ESCOLA MUN. HILDEMAR PEREIRA DE FIGUEIREDO,RUA ORESTES, S/N - PRAÇA DA BÍBLIA,CENTRO,RORAINÓPOLIS,RR",,
"[{'long_name': 'São Francisco', 'short_name': 'São Francisco', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Boa Vista', 'short_name': 'Boa Vista', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Roraima', 'short_name': 'RR', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Brazil', 'short_name': 'BR', 'types': ['country', 'political']}]","São Francisco, Boa Vista - RR, Brazil",True,ChIJJSSisuIFk40RaWlQYqg7mfY,"['political', 'sublocality', 'sublocality_level_1']",2.8390901,-60.66512660000001,2.8264457,-60.6861718,2.8332919,-60.67700369999999,APPROXIMATE,2.8390901,-60.66512660000001,2.8264457,-60.6861718,239,"DIVA ALVES DE LIMA E.E.PROFª.,RUA PADRE CALLERI, 276,SAO FRANCISCO,BOA VISTA,RR",,
"[{'long_name': '868', 'short_name': '868', 'types': ['street_number']}, {'long_name': 'Rua Palmas', 'short_name': 'R. Palmas', 'types': ['route']}, {'long_name': 'Nova Cidade', 'short_name': 'Nova Cidade', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Boa Vista', 'short_name': 'Boa Vista', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Roraima', 'short_name': 'RR', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Brazil', 'short_name': 'BR', 'types': ['country', 'political']}, {'long_name': '69316-256', 'short_name': '69316-256', 'types': ['postal_code']}]","R. Palmas, 868 - Nova Cidade, Boa Vista - RR, 69316-256, Brazil",,ChIJWWqaEG4Dk40RxWyRA7qPExU,"['establishment', 'point_of_interest']",,,,,2.7605929,-60.7338233,ROOFTOP,2.761883730291502,-60.73242826970849,2.759185769708498,-60.7351262302915,240,"CASA MÃE - NOVA CIDADE,RUA PALMAS, 868,NOVA CIDADE,BOA VISTA,RR","Q768+6F Nova Cidade, Boa Vista - RR, Brazil",67JXQ768+6F
"[{'long_name': 'Pacaraima', 'short_name': 'Pacaraima', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'State of Roraima', 'short_name': 'RR', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Brazil', 'short_name': 'BR', 'types': ['country', 'political']}, {'long_name': '69345-000', 'short_name': '69345-000', 'types': ['postal_code']}]","Pacaraima - State of Roraima, 69345-000, Brazil",True,ChIJSSJLCzFAlY0R879O9kV9Cd0,"['administrative_area_level_2', 'political']",4.883401099999999,-60.4102347,3.4484556,-61.52388199999999,4.478414,-61.1482639,APPROXIMATE,4.883401099999999,-60.4102347,3.4484556,-61.52388199999999,241,"CASIMIRO DE ABREU E.P.,RUA PARAMARIBO SN ,CENTRO,PACARAIMA,RR",,
"[{'long_name': 'Casimiro de Abreu', 'short_name': 'Casimiro de Abreu', 'types': ['locality', 'political']}, {'long_name': 'Casimiro de Abreu', 'short_name': 'Casimiro de Abreu', 'types': ['administrative_area_level_4', 'political']}, {'long_name': 'Casimiro de Abreu', 'short_name': 'Casimiro de Abreu', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'State of Rio de Janeiro', 'short_name': 'RJ', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Brazil', 'short_name': 'BR', 'types': ['country', 'political']}, {'long_name': '28860-000', 'short_name': '28860-000', 'types': ['postal_code']}]","Casimiro de Abreu, State of Rio de Janeiro, 28860-000, Brazil",True,ChIJD6u4TcC6lwARX7c_PLUw2tA,"['locality', 'political']",-22.469877,-42.1854756,-22.5047201,-42.21930709999999,-22.4797967,-42.202903,APPROXIMATE,-22.469877,-42.1854756,-22.5047201,-42.21930709999999,241,"CASIMIRO DE ABREU E.P.,RUA PARAMARIBO SN ,CENTRO,PACARAIMA,RR",,
"[{'long_name': 'Mucajaí', 'short_name': 'Mucajaí', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'State of Roraima', 'short_name': 'RR', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Brazil', 'short_name': 'BR', 'types': ['country', 'political']}]","Mucajaí - State of Roraima, Brazil",True,ChIJzXxCubsO7Y0R3ZLzR1U61w4,"['administrative_area_level_2', 'political']",2.9484051,-60.8349528,2.1030999,-63.0820001,2.4470769,-60.9187276,APPROXIMATE,2.9484051,-60.8349528,2.1030999,-63.0820001,242,"VEREADOR FRANCISCO PEREIRA LIMA E.P.G.,RUA PARÁ, S/N,BAIRRO DOS ESTADOS,MUCAJAÍ,RR",,
"[{'long_name': 'Dos Estados', 'short_name': 'Dos Estados', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Boa Vista', 'short_name': 'Boa Vista', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Roraima', 'short_name': 'RR', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Brazil', 'short_name': 'BR', 'types': ['country', 'political']}]","Dos Estados, Boa Vista - RR, Brazil",True,ChIJI34USVUPk40RuquS-ax1wtM,"['political', 'sublocality', 'sublocality_level_1']",2.8512312,-60.6627682,2.8339665,-60.6882283,2.8425705,-60.6750221,APPROXIMATE,2.8512312,-60.6627682,2.8339665,-60.6882283,242,"VEREADOR FRANCISCO PEREIRA LIMA E.P.G.,RUA PARÁ, S/N,BAIRRO DOS ESTADOS,MUCAJAÍ,RR",,
"[{'long_name': 'Alto Alegre', 'short_name': 'Alto Alegre', 'types': ['locality', 'political']}, {'long_name': 'Alto Alegre', 'short_name': 'Alto Alegre', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Roraima', 'short_name': 'RR', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Brazil', 'short_name': 'BR', 'types': ['country', 'political']}, {'long_name': '69350-000', 'short_name': '69350-000', 'types': ['postal_code']}]","Alto Alegre, RR, 69350-000, Brazil",True,ChIJC99w1Wc1k40RKPkMYps3YqU,"['locality', 'political']",2.9989586,-61.30060889999999,2.9782905,-61.3188338,2.9926679,-61.311602,APPROXIMATE,2.9989586,-61.30060889999999,2.9782905,-61.3188338,243,"UERR - UNIVERSIDADE ESTADUAL DE RORAIMA,RUA PEDRO VIANA, S/N - CENTRO,CENTRO,ALTO ALEGRE,RR",,
"[{'long_name': 'Centro', 'short_name': 'Centro', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Rio de Janeiro', 'short_name': 'Rio de Janeiro', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'State of Rio de Janeiro', 'short_name': 'RJ', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Brazil', 'short_name': 'BR', 'types': ['country', 'political']}]","Centro, Rio de Janeiro - State of Rio de Janeiro, Brazil",True,ChIJF3IcFV5_mQARfbkw_ML5_X8,"['political', 'sublocality', 'sublocality_level_1']",-22.8826894,-43.157867,-22.9184428,-43.19837,-22.9070828,-43.18191480000001,APPROXIMATE,-22.8826894,-43.157867,-22.9184428,-43.19837,243,"UERR - UNIVERSIDADE ESTADUAL DE RORAIMA,RUA PEDRO VIANA, S/N - CENTRO,CENTRO,ALTO ALEGRE,RR",,
"[{'long_name': 'Rorainópolis', 'short_name': 'Rorainópolis', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'State of Roraima', 'short_name': 'RR', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Brazil', 'short_name': 'BR', 'types': ['country', 'political']}, {'long_name': '69373-000', 'short_name': '69373-000', 'types': ['postal_code']}]","Rorainópolis - State of Roraima, 69373-000, Brazil",True,ChIJw830aQyFi40R46M0S12zsFs,"['administrative_area_level_2', 'political']",1.1479713,-60.0038395,-1.5806331,-61.88968140000001,0.9396299,-60.4394125,APPROXIMATE,1.1479713,-60.0038395,-1.5806331,-61.88968140000001,244,"ESCOLA MUNICIPAL JOSEFA DA SILVA GOMES,RUA PEREIRA LEITE,DISTRITO DE NOVA COLINA,RORAINÓPOLIS,RR",,
"[{'long_name': '1', 'short_name': '1', 'types': ['street_number']}, {'long_name': 'Rua Piraíba', 'short_name': 'R. Piraíba', 'types': ['route']}, {'long_name': 'Santa Tereza', 'short_name': 'Santa Tereza', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Boa Vista', 'short_name': 'Boa Vista', 'types': ['administrative_area_level_2', 'political']}, {'long_name': 'Roraima', 'short_name': 'RR', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Brazil', 'short_name': 'BR', 'types': ['country', 'political']}, {'long_name': '69314-092', 'short_name': '69314-092', 'types': ['postal_code']}]","R. Piraíba, 1 - Santa Tereza, Boa Vista - RR, 69314-092, Brazil",True,EkBSLiBQaXJhw61iYSwgMSAtIFNhbnRhIFRlcmV6YSwgQm9hIFZpc3RhIC0gUlIsIDY5MzE0LTA5MiwgQnJhemlsIjASLgoUChIJm81uKAwFk40RyClPB_RHTL4QASoUChIJZbb2vXMFk40RJnQbrTOFmsQ,['street_address'],,,,,2.820117,-60.73213570000001,RANGE_INTERPOLATED,2.821461930291501,-60.73071901970849,2.818763969708498,-60.7334169802915,245,"DALICIO FARIAS FILHO E.M.,RUA PIRAIBA 1.584,SANTA TEREZA,BOA VISTA,RR",,
